EpochTime,X,Y,Z,ClockBias,HDOP,VDOP,PDOP,GDOP
524869.000000,-1641890.280717,-3664876.361905,4939967.063298,1.444441,1.192584,1.176647,1.675337,1.821386
524870.000000,-1641889.746454,-3664876.015732,4939966.656566,1.746871,1.192553,1.176598,1.675281,1.821317
524871.000000,-1641889.883550,-3664875.939501,4939966.937929,1.818050,1.192521,1.176550,1.675224,1.821247
524872.000000,-1641890.095523,-3664876.048329,4939967.303686,1.626892,1.192489,1.176502,1.675168,1.821178
524873.000000,-1641890.281766,-3664876.006978,4939967.273765,1.539078,1.192457,1.176453,1.675111,1.821108
524874.000000,-1641890.214352,-3664876.553413,4939967.219426,1.463918,1.192425,1.176405,1.675054,1.821038
524875.000000,-1641890.740434,-3664876.439328,4939967.313491,1.180096,1.192393,1.176356,1.674997,1.820968
524876.000000,-1641890.050122,-3664875.676067,4939966.931549,1.854143,1.192361,1.176308,1.674940,1.820899
524877.000000,-1641890.668773,-3664876.144643,4939966.861989,1.677619,1.192329,1.176259,1.674883,1.820829
524878.000000,-1641890.699866,-3664876.362013,4939967.555710,1.280165,1.192297,1.176210,1.674826,1.820758
524879.000000,-1641890.032264,-3664875.931227,4939967.093597,1.795004,1.192265,1.176161,1.674769,1.820688
524880.000000,-1641890.345176,-3664876.347426,4939967.088360,1.583520,1.192233,1.176113,1.674712,1.820618
524881.000000,-1641890.371068,-3664875.975482,4939966.990429,1.730896,1.192201,1.176064,1.674655,1.820548
524882.000000,-1641890.364144,-3664875.904596,4939967.068881,1.575183,1.192169,1.176014,1.674597,1.820477
524883.000000,-1641890.302911,-3664876.332085,4939967.432983,1.312035,1.192136,1.175965,1.674540,1.820407
524884.000000,-1641889.804177,-3664876.072632,4939966.535498,2.013910,1.192104,1.175916,1.674482,1.820336
524885.000000,-1641890.056557,-3664875.821518,4939966.857926,1.892125,1.192072,1.175867,1.674425,1.820265
524886.000000,-1641890.658967,-3664876.326475,4939967.228541,1.334325,1.192039,1.175818,1.674367,1.820194
524887.000000,-1641890.156253,-3664876.308326,4939967.018007,1.559186,1.192007,1.175768,1.674309,1.820123
524888.000000,-1641890.420066,-3664876.359030,4939967.095899,1.516973,1.191974,1.175719,1.674251,1.820052
524889.000000,-1641890.466472,-3664876.441846,4939967.191588,1.459374,1.191942,1.175669,1.674193,1.819981
524890.000000,-1641890.152539,-3664875.664612,4939967.196805,1.761056,1.191909,1.175620,1.674135,1.819910
524891.000000,-1641890.150788,-3664876.038022,4939967.227809,1.637426,1.191877,1.175570,1.674077,1.819839
524892.000000,-1641890.402443,-3664875.798994,4939966.566036,2.091313,1.191844,1.175520,1.674019,1.819768
524893.000000,-1641890.412052,-3664875.794050,4939966.368973,1.922617,1.191812,1.175470,1.673961,1.819696
524894.000000,-1641889.983437,-3664876.099638,4939966.940694,1.784512,1.191779,1.175420,1.673903,1.819625
524895.000000,-1641890.457623,-3664876.710901,4939966.992417,1.364853,1.191746,1.175370,1.673844,1.819553
524896.000000,-1641890.126211,-3664876.166348,4939967.026610,1.560242,1.191713,1.175320,1.673786,1.819482
524897.000000,-1641890.423774,-3664876.120501,4939966.999967,1.749709,1.191681,1.175270,1.673727,1.819410
524898.000000,-1641890.356995,-3664876.576129,4939967.276473,1.292589,1.191648,1.175220,1.673669,1.819338
524899.000000,-1641890.458181,-3664876.040607,4939966.967440,1.842386,1.191615,1.175170,1.673610,1.819266
524900.000000,-1641890.372464,-3664875.703410,4939966.653684,2.067999,1.191582,1.175120,1.673551,1.819194
524901.000000,-1641890.934452,-3664875.886792,4939966.831638,1.681099,1.191549,1.175069,1.673492,1.819122
524902.000000,-1641890.863808,-3664875.859412,4939966.724190,1.833460,1.191516,1.175019,1.673433,1.819050
524903.000000,-1641890.693601,-3664875.726790,4939966.702468,1.991691,1.191483,1.174968,1.673374,1.818978
524904.000000,-1641890.448085,-3664875.872041,4939967.348861,1.535742,1.191450,1.174918,1.673315,1.818905
524905.000000,-1641890.919716,-3664875.557657,4939967.129407,1.817941,1.191417,1.174867,1.673256,1.818833
524906.000000,-1641890.861515,-3664875.424777,4939967.338401,1.707871,1.191384,1.174816,1.673197,1.818760
524907.000000,-1641890.125103,-3664875.368658,4939966.644325,2.246457,1.191350,1.174765,1.673138,1.818688
524908.000000,-1641890.783875,-3664876.158130,4939967.370107,1.393286,1.191317,1.174714,1.673078,1.818615
524909.000000,-1641890.047176,-3664875.624569,4939966.724370,2.002033,1.191284,1.174664,1.673019,1.818542
524910.000000,-1641890.800005,-3664875.571900,4939967.090587,1.761724,1.191251,1.174613,1.672959,1.818469
524911.000000,-1641890.483292,-3664875.432713,4939967.067511,1.908599,1.191217,1.174562,1.672900,1.818396
524912.000000,-1641890.222074,-3664875.430438,4939967.433677,1.813772,1.191184,1.174510,1.672840,1.818323
524913.000000,-1641890.313426,-3664875.905993,4939967.498070,1.514413,1.191151,1.174459,1.672780,1.818250
524914.000000,-1641890.553105,-3664875.550435,4939967.320036,1.703253,1.191117,1.174408,1.672720,1.818177
524915.000000,-1641890.524642,-3664875.538972,4939967.116639,1.740527,1.191084,1.174356,1.672661,1.818104
524916.000000,-1641891.016891,-3664876.059771,4939967.015323,1.489912,1.191050,1.174305,1.672601,1.818030
524917.000000,-1641890.950017,-3664876.344131,4939967.571644,1.277100,1.191016,1.174253,1.672540,1.817957
524918.000000,-1641891.183550,-3664876.374885,4939967.371949,1.088638,1.190983,1.174202,1.672480,1.817883
524919.000000,-1641890.751714,-3664876.469416,4939967.483462,1.083051,1.190949,1.174150,1.672420,1.817810
524920.000000,-1641891.043633,-3664876.268644,4939966.895441,1.557622,1.190915,1.174099,1.672360,1.817736
524921.000000,-1641890.950137,-3664875.985809,4939967.069577,1.489283,1.190882,1.174047,1.672299,1.817662
524922.000000,-1641890.898731,-3664875.787946,4939966.920656,1.797421,1.190848,1.173995,1.672239,1.817588
524923.000000,-1641890.638175,-3664875.375536,4939966.768973,2.183796,1.190814,1.173943,1.672179,1.817514
524924.000000,-1641890.353531,-3664875.832276,4939967.043172,1.873650,1.190780,1.173891,1.672118,1.817440
524925.000000,-1641890.521639,-3664875.912934,4939966.880685,1.849991,1.190747,1.173839,1.672057,1.817366
524926.000000,-1641890.061346,-3664875.473252,4939967.086081,2.144961,1.190713,1.173787,1.671996,1.817292
524927.000000,-1641890.422961,-3664875.769733,4939967.041735,1.710034,1.190679,1.173735,1.671936,1.817218
524928.000000,-1641890.703221,-3664876.029742,4939967.433787,1.381344,1.190645,1.173682,1.671875,1.817143
524929.000000,-1641890.163378,-3664875.608647,4939967.156567,1.819079,1.190611,1.173630,1.671814,1.817069
524930.000000,-1641890.433867,-3664875.771974,4939967.128734,1.840075,1.190577,1.173578,1.671753,1.816994
524931.000000,-1641890.007846,-3664875.492513,4939967.260620,1.725620,1.190542,1.173525,1.671692,1.816920
524932.000000,-1641890.148028,-3664875.429450,4939967.623705,1.660059,1.190508,1.173473,1.671630,1.816845
524933.000000,-1641890.498873,-3664875.213439,4939966.894760,2.061975,1.190474,1.173420,1.671569,1.816770
524934.000000,-1641890.365486,-3664875.663460,4939967.037459,1.810234,1.190440,1.173367,1.671508,1.816695
524935.000000,-1641890.282997,-3664875.598032,4939967.089741,1.808153,1.190406,1.173315,1.671446,1.816620
524936.000000,-1641890.788943,-3664875.875149,4939966.810532,1.738779,1.190371,1.173262,1.671385,1.816545
524937.000000,-1641890.396101,-3664875.700605,4939967.164843,1.630462,1.190337,1.173209,1.671323,1.816470
524938.000000,-1641890.500099,-3664875.867820,4939966.762859,1.740416,1.190303,1.173156,1.671262,1.816395
524939.000000,-1641890.104566,-3664875.369501,4939967.037076,1.972216,1.190268,1.173103,1.671200,1.816319
524940.000000,-1641890.586883,-3664875.805589,4939967.332895,1.681401,1.190234,1.173050,1.671138,1.816244
524941.000000,-1641890.361290,-3664875.554485,4939966.721900,2.068248,1.190199,1.172997,1.671076,1.816168
524942.000000,-1641890.482972,-3664875.298244,4939966.982029,1.918213,1.190165,1.172944,1.671014,1.816093
524943.000000,-1641890.406481,-3664875.385107,4939966.902466,2.128605,1.190130,1.172890,1.670952,1.816017
524944.000000,-1641890.153665,-3664875.296268,4939967.048251,1.992465,1.190096,1.172837,1.670890,1.815942
524945.000000,-1641890.625087,-3664875.576325,4939967.571288,1.579363,1.190061,1.172784,1.670828,1.815866
524946.000000,-1641890.521243,-3664875.833626,4939967.210248,1.504324,1.190026,1.172730,1.670766,1.815790
524947.000000,-1641889.914159,-3664874.844057,4939966.855447,2.328225,1.189992,1.172677,1.670703,1.815714
524948.000000,-1641889.983842,-3664874.652435,4939966.869555,2.376457,1.189957,1.172623,1.670641,1.815638
524949.000000,-1641890.154733,-3664875.104989,4939967.267523,1.905752,1.189922,1.172569,1.670579,1.815562
524950.000000,-1641890.048746,-3664875.458228,4939966.957819,2.132218,1.189887,1.172515,1.670516,1.815485
524951.000000,-1641890.219280,-3664875.339759,4939967.131555,1.891110,1.189852,1.172462,1.670453,1.815409
524952.000000,-1641890.558513,-3664875.547097,4939967.878293,1.444568,1.189817,1.172408,1.670391,1.815333
524953.000000,-1641890.877634,-3664876.040372,4939967.569941,1.257427,1.189782,1.172354,1.670328,1.815256
524954.000000,-1641890.721605,-3664875.432164,4939967.576774,1.593831,1.189747,1.172300,1.670265,1.815179
524955.000000,-1641890.682014,-3664875.650335,4939967.374148,1.758363,1.189712,1.172245,1.670202,1.815103
524956.000000,-1641890.492811,-3664875.638278,4939966.684819,1.769207,1.189677,1.172191,1.670139,1.815026
524957.000000,-1641890.390228,-3664875.769167,4939967.355634,1.422037,1.189642,1.172137,1.670076,1.814949
524958.000000,-1641890.320517,-3664875.479030,4939967.457930,1.682263,1.189607,1.172083,1.670013,1.814872
524959.000000,-1641890.552458,-3664875.032089,4939967.373565,1.967683,1.189572,1.172028,1.669950,1.814795
524960.000000,-1641891.050974,-3664875.732392,4939967.816451,1.341091,1.189537,1.171974,1.669886,1.814718
524961.000000,-1641890.507743,-3664875.219934,4939967.326349,1.741833,1.189501,1.171919,1.669823,1.814641
524962.000000,-1641890.375781,-3664875.145785,4939966.933617,1.991739,1.189466,1.171865,1.669760,1.814564
524963.000000,-1641890.754441,-3664875.500632,4939967.266851,1.630553,1.189431,1.171810,1.669696,1.814487
524964.000000,-1641890.178937,-3664875.360742,4939967.370465,1.657338,1.189395,1.171755,1.669632,1.814409
524965.000000,-1641890.003305,-3664875.458734,4939967.509894,1.710844,1.189360,1.171701,1.669569,1.814332
524966.000000,-1641890.133799,-3664875.274758,4939967.352232,1.756604,1.189325,1.171646,1.669505,1.814254
524967.000000,-1641889.991819,-3664875.138570,4939967.420850,1.806862,1.189289,1.171591,1.669441,1.814176
524968.000000,-1641890.458698,-3664875.297820,4939967.695231,1.696526,1.189254,1.171536,1.669377,1.814099
524969.000000,-1641890.129640,-3664874.523543,4939966.983804,2.364633,1.189218,1.171481,1.669313,1.814021
524970.000000,-1641890.073349,-3664874.940528,4939967.019703,2.150201,1.189182,1.171426,1.669249,1.813943
524971.000000,-1641889.973065,-3664874.961723,4939966.772856,2.191704,1.189147,1.171371,1.669185,1.813865
524972.000000,-1641890.016389,-3664874.920072,4939967.345226,2.070533,1.189111,1.171315,1.669121,1.813787
524973.000000,-1641890.093221,-3664875.088992,4939967.390013,1.980464,1.189075,1.171260,1.669057,1.813709
524974.000000,-1641890.092744,-3664875.192307,4939967.247685,1.948045,1.189040,1.171204,1.668992,1.813631
524975.000000,-1641890.242147,-3664875.386537,4939967.411461,1.813013,1.189004,1.171149,1.668928,1.813552
524976.000000,-1641889.962831,-3664875.071125,4939967.395291,1.986584,1.188968,1.171093,1.668863,1.813474
524977.000000,-1641890.718358,-3664875.945150,4939967.959382,1.179639,1.188932,1.171038,1.668799,1.813395
524978.000000,-1641890.252529,-3664875.210590,4939967.198883,1.983760,1.188896,1.170982,1.668734,1.813317
524979.000000,-1641890.259960,-3664875.306995,4939967.159578,1.972742,1.188860,1.170926,1.668670,1.813238
524980.000000,-1641890.395220,-3664875.225098,4939967.604005,1.810560,1.188824,1.170871,1.668605,1.813159
524981.000000,-1641890.500489,-3664875.125569,4939967.775549,1.648584,1.188788,1.170815,1.668540,1.813081
524982.000000,-1641890.164952,-3664875.031328,4939967.278238,1.956774,1.188752,1.170759,1.668475,1.813002
524983.000000,-1641890.163021,-3664875.313659,4939967.344389,1.838171,1.188716,1.170703,1.668410,1.812923
524984.000000,-1641890.291566,-3664875.149558,4939967.381412,1.995064,1.188680,1.170647,1.668345,1.812844
524985.000000,-1641890.085403,-3664875.241399,4939967.348516,2.042065,1.188644,1.170591,1.668280,1.812765
524986.000000,-1641890.238674,-3664875.689383,4939966.969098,1.834676,1.188608,1.170534,1.668214,1.812685
524987.000000,-1641890.455919,-3664876.134567,4939967.367919,1.561353,1.188572,1.170478,1.668149,1.812606
524988.000000,-1641890.039897,-3664875.779719,4939966.783145,2.001695,1.188535,1.170422,1.668084,1.812527
524989.000000,-1641889.815056,-3664875.599185,4939966.799297,2.093906,1.188499,1.170365,1.668018,1.812447
524990.000000,-1641890.370965,-3664875.766630,4939967.192061,1.823419,1.188463,1.170309,1.667953,1.812368
524991.000000,-1641890.222810,-3664875.584960,4939966.978998,1.873785,1.188426,1.170252,1.667887,1.812288
524992.000000,-1641890.127147,-3664876.078839,4939967.627591,1.345986,1.188390,1.170196,1.667822,1.812208
524993.000000,-1641889.596612,-3664876.072274,4939966.807774,1.887343,1.188353,1.170139,1.667756,1.812128
524994.000000,-1641890.039541,-3664876.081600,4939967.434863,1.492686,1.188317,1.170082,1.667690,1.812049
524995.000000,-1641889.594720,-3664875.060989,4939966.749893,2.291368,1.188280,1.170026,1.667624,1.811969
524996.000000,-1641890.038199,-3664875.787110,4939967.342898,1.562325,1.188244,1.169969,1.667558,1.811889
524997.000000,-1641889.832365,-3664875.671791,4939966.915680,1.826398,1.188207,1.169912,1.667492,1.811808
524998.000000,-1641889.846573,-3664875.814688,4939967.191753,1.661177,1.188171,1.169855,1.667426,1.811728
524999.000000,-1641890.092331,-3664875.528555,4939967.124016,1.810165,1.188134,1.169798,1.667360,1.811648
525000.000000,-1641890.102183,-3664875.584359,4939967.688867,1.562251,1.188097,1.169740,1.667294,1.811568
525001.000000,-1641889.741478,-3664875.865275,4939967.133834,1.638144,1.188061,1.169683,1.667227,1.811487
525002.000000,-1641889.786523,-3664875.643836,4939966.884313,1.824114,1.188024,1.169626,1.667161,1.811407
525003.000000,-1641889.999846,-3664875.437485,4939966.868656,1.904266,1.187987,1.169569,1.667094,1.811326
525004.000000,-1641889.380952,-3664875.244363,4939966.686196,2.409563,1.187950,1.169511,1.667028,1.811245
525005.000000,-1641889.171672,-3664874.718542,4939966.431875,2.712065,1.187913,1.169454,1.666961,1.811165
525006.000000,-1641889.367793,-3664875.358267,4939966.969404,2.186295,1.187876,1.169396,1.666895,1.811084
525007.000000,-1641889.565016,-3664875.147860,4939966.710617,2.307903,1.187839,1.169339,1.666828,1.811003
525008.000000,-1641889.378352,-3664874.847728,4939966.521614,2.452288,1.187802,1.169281,1.666761,1.810922
525009.000000,-1641889.800790,-3664875.370485,4939966.887538,2.191117,1.187765,1.169223,1.666694,1.810841
525010.000000,-1641889.800211,-3664875.332386,4939966.911879,2.050813,1.187728,1.169165,1.666627,1.810759
525011.000000,-1641889.579235,-3664875.530506,4939966.807931,2.138183,1.187691,1.169108,1.666560,1.810678
525012.000000,-1641889.596962,-3664875.459953,4939967.309079,1.903400,1.187654,1.169050,1.666493,1.810597
525013.000000,-1641889.828332,-3664874.853303,4939966.725800,2.274499,1.187617,1.168992,1.666426,1.810515
525014.000000,-1641889.597949,-3664874.715648,4939966.875822,2.367832,1.187579,1.168934,1.666358,1.810434
525015.000000,-1641889.452781,-3664875.138798,4939966.933276,2.320895,1.187542,1.168875,1.666291,1.810352
525016.000000,-1641889.740411,-3664875.519169,4939966.411273,2.201665,1.187505,1.168817,1.666224,1.810271
525017.000000,-1641889.695958,-3664875.209158,4939967.229334,2.113571,1.187467,1.168759,1.666156,1.810189
525018.000000,-1641889.786089,-3664875.211001,4939966.845306,2.231888,1.187430,1.168701,1.666089,1.810107
525019.000000,-1641889.994875,-3664875.622867,4939967.072700,1.794337,1.187393,1.168642,1.666021,1.810025
525020.000000,-1641889.321038,-3664875.208913,4939967.061859,2.155859,1.187355,1.168584,1.665953,1.809943
525021.000000,-1641890.037662,-3664875.868690,4939967.243573,1.647036,1.187318,1.168525,1.665885,1.809861
525022.000000,-1641889.740878,-3664875.506257,4939967.200208,1.931432,1.187280,1.168467,1.665818,1.809779
525023.000000,-1641889.848820,-3664875.433778,4939967.046154,1.805753,1.187243,1.168408,1.665750,1.809697
525024.000000,-1641889.936680,-3664875.781507,4939967.177803,1.665439,1.187205,1.168349,1.665682,1.809614
525025.000000,-1641889.613309,-3664875.188826,4939967.229592,1.903778,1.187167,1.168290,1.665614,1.809532
525026.000000,-1641889.730399,-3664875.679293,4939967.088150,1.848902,1.187130,1.168232,1.665545,1.809449
525027.000000,-1641889.459618,-3664875.411635,4939967.159187,1.790553,1.187092,1.168173,1.665477,1.809367
525028.000000,-1641889.655213,-3664875.518136,4939967.072572,1.891113,1.187054,1.168114,1.665409,1.809284
525029.000000,-1641889.813740,-3664875.278575,4939966.600478,2.196992,1.187016,1.168055,1.665341,1.809202
525030.000000,-1641888.844279,-3664874.804374,4939966.587335,2.532397,1.186979,1.167995,1.665272,1.809119
525031.000000,-1641889.405026,-3664875.035886,4939966.912869,2.054571,1.186941,1.167936,1.665204,1.809036
525032.000000,-1641889.202119,-3664874.692718,4939967.132481,2.298681,1.186903,1.167877,1.665135,1.808953
525033.000000,-1641889.174344,-3664874.962504,4939966.854256,2.193428,1.186865,1.167818,1.665066,1.808870
525034.000000,-1641889.789151,-3664874.844533,4939967.214369,2.096935,1.186827,1.167758,1.664998,1.808787
525035.000000,-1641889.864840,-3664875.289067,4939967.144742,1.876940,1.186789,1.167699,1.664929,1.808704
525036.000000,-1641889.638031,-3664875.181937,4939967.083835,2.026973,1.186751,1.167639,1.664860,1.808620
525037.000000,-1641890.248115,-3664875.573429,4939967.803490,1.524750,1.186713,1.167580,1.664791,1.808537
525038.000000,-1641889.422588,-3664874.559442,4939967.253624,2.236085,1.186675,1.167520,1.664722,1.808454
525039.000000,-1641889.287152,-3664874.732133,4939967.052706,2.249019,1.186636,1.167460,1.664653,1.808370
525040.000000,-1641889.558304,-3664874.472430,4939967.184051,2.432061,1.186598,1.167401,1.664584,1.808286
525041.000000,-1641889.908442,-3664874.964599,4939967.434450,1.761874,1.186560,1.167341,1.664515,1.808203
525042.000000,-1641889.748048,-3664875.403111,4939967.321102,1.626724,1.186522,1.167281,1.664445,1.808119
525043.000000,-1641889.965225,-3664875.156349,4939967.446794,1.900663,1.186483,1.167221,1.664376,1.808035
525044.000000,-1641890.300306,-3664875.289721,4939967.889866,1.506719,1.186445,1.167161,1.664306,1.807951
525045.000000,-1641889.929355,-3664875.418422,4939967.690758,1.384134,1.186407,1.167101,1.664237,1.807867
525046.000000,-1641889.721391,-3664875.257984,4939967.649591,1.559526,1.186368,1.167041,1.664167,1.807783
525047.000000,-1641889.843478,-3664875.157546,4939967.629405,1.706314,1.186330,1.166980,1.664098,1.807699
525048.000000,-1641889.680292,-3664875.545710,4939967.252932,1.872551,1.186291,1.166920,1.664028,1.807615
525049.000000,-1641889.592280,-3664875.059423,4939967.617594,1.788814,1.186253,1.166860,1.663958,1.807530
525050.000000,-1641889.559844,-3664875.306040,4939967.342633,2.034126,1.186214,1.166799,1.663888,1.807446
525051.000000,-1641889.720636,-3664875.290967,4939967.486774,1.790081,1.186176,1.166739,1.663818,1.807362
525052.000000,-1641889.845041,-3664875.163262,4939967.513019,1.768053,1.186137,1.166678,1.663748,1.807277
525053.000000,-1641889.813501,-3664874.902762,4939967.533033,1.847249,1.186098,1.166618,1.663678,1.807192
525054.000000,-1641889.935186,-3664875.729980,4939967.544828,1.521405,1.186060,1.166557,1.663608,1.807108
525055.000000,-1641889.654198,-3664875.567298,4939967.095661,1.946537,1.186021,1.166496,1.663538,1.807023
525056.000000,-1641889.589874,-3664875.246393,4939967.371330,1.741607,1.185982,1.166435,1.663468,1.806938
525057.000000,-1641889.630434,-3664875.438097,4939966.669333,1.946780,1.185943,1.166374,1.663397,1.806853
525058.000000,-1641889.512184,-3664874.846453,4939966.809903,2.223380,1.185904,1.166313,1.663327,1.806768
525059.000000,-1641889.751275,-3664875.509214,4939966.875235,1.921657,1.185866,1.166252,1.663256,1.806683
525060.000000,-1641889.652102,-3664875.388350,4939966.770862,2.026447,1.185827,1.166191,1.663186,1.806598
525061.000000,-1641889.517386,-3664875.252136,4939966.995290,2.021916,1.185788,1.166130,1.663115,1.806512
525062.000000,-1641889.254968,-3664875.331444,4939966.913371,2.180806,1.185749,1.166069,1.663044,1.806427
525063.000000,-1641889.483899,-3664875.221972,4939967.305848,1.893465,1.185710,1.166008,1.662974,1.806342
525064.000000,-1641889.667129,-3664875.569366,4939967.424029,1.734436,1.185671,1.165946,1.662903,1.806256
525065.000000,-1641889.185763,-3664875.006496,4939967.021706,2.150989,1.185631,1.165885,1.662832,1.806171
525066.000000,-1641889.468399,-3664875.203921,4939967.072187,2.002357,1.185592,1.165824,1.662761,1.806085
525067.000000,-1641889.583046,-3664875.134667,4939967.342417,2.117609,1.185553,1.165762,1.662690,1.805999
525068.000000,-1641889.473096,-3664875.479693,4939967.449093,1.700119,1.185514,1.165700,1.662619,1.805913
525069.000000,-1641889.691021,-3664876.122260,4939967.437836,1.359147,1.185475,1.165639,1.662547,1.805827
525070.000000,-1641889.369993,-3664875.410104,4939967.132797,1.932040,1.185435,1.165577,1.662476,1.805742
525071.000000,-1641889.669658,-3664876.134287,4939967.951249,1.122627,1.185396,1.165515,1.662405,1.805655
525072.000000,-1641890.007434,-3664875.815911,4939968.024347,1.097915,1.185357,1.165453,1.662333,1.805569
525073.000000,-1641889.391593,-3664875.027715,4939966.965408,2.108577,1.185317,1.165392,1.662262,1.805483
525074.000000,-1641889.600586,-3664875.892340,4939967.633122,1.483119,1.185278,1.165330,1.662190,1.805397
525075.000000,-1641889.172758,-3664875.554660,4939967.334286,1.806050,1.185238,1.165268,1.662119,1.805310
525076.000000,-1641889.505642,-3664875.596189,4939967.438102,1.539336,1.185199,1.165205,1.662047,1.805224
525077.000000,-1641889.189794,-3664875.150761,4939967.250290,1.876723,1.185159,1.165143,1.661975,1.805138
525078.000000,-1641889.564679,-3664875.194531,4939966.853295,1.936986,1.185120,1.165081,1.661903,1.805051
525079.000000,-1641889.834862,-3664874.986873,4939967.529868,1.823104,1.185080,1.165019,1.661831,1.804964
525080.000000,-1641889.754188,-3664875.258250,4939967.458746,1.796037,1.185040,1.164956,1.661759,1.804877
525081.000000,-1641889.810542,-3664874.691541,4939967.235016,2.144140,1.185001,1.164894,1.661687,1.804791
525082.000000,-1641889.902524,-3664874.930346,4939967.423592,1.900398,1.184961,1.164831,1.661615,1.804704
525083.000000,-1641889.764293,-3664875.492975,4939967.600558,1.725622,1.184921,1.164769,1.661543,1.804617
525084.000000,-1641889.473603,-3664875.259103,4939967.436566,1.772685,1.184881,1.164706,1.661471,1.804530
525085.000000,-1641889.367241,-3664875.090208,4939967.352393,1.809285,1.184842,1.164644,1.661398,1.804443
525086.000000,-1641889.511013,-3664875.332405,4939967.597994,1.642066,1.184802,1.164581,1.661326,1.804355
525087.000000,-1641889.696773,-3664875.840263,4939967.858284,1.286665,1.184762,1.164518,1.661253,1.804268
525088.000000,-1641889.806429,-3664875.321840,4939967.873019,1.649613,1.184722,1.164455,1.661181,1.804181
525089.000000,-1641889.407191,-3664875.162758,4939967.132266,1.852520,1.184682,1.164392,1.661108,1.804093
525090.000000,-1641889.440675,-3664875.459519,4939967.167346,1.876724,1.184642,1.164329,1.661036,1.804006
525091.000000,-1641890.011013,-3664875.895766,4939968.128666,1.199026,1.184602,1.164266,1.660963,1.803918
525092.000000,-1641889.432900,-3664875.171661,4939967.557257,1.768677,1.184562,1.164203,1.660890,1.803830
525093.000000,-1641890.250684,-3664875.669251,4939967.830819,1.382230,1.184522,1.164140,1.660817,1.803743
525094.000000,-1641889.707930,-3664875.669025,4939967.583736,1.620981,1.184482,1.164077,1.660744,1.803655
525095.000000,-1641889.651047,-3664875.197928,4939967.721815,1.785324,1.184441,1.164013,1.660671,1.803567
525096.000000,-1641889.476949,-3664875.338651,4939967.670094,1.780906,1.184401,1.163950,1.660598,1.803479
525097.000000,-1641889.183370,-3664875.223480,4939967.204922,1.979396,1.184361,1.163887,1.660525,1.803391
525098.000000,-1641889.474270,-3664875.162299,4939967.443041,1.966842,1.184321,1.163823,1.660452,1.803303
525099.000000,-1641889.706863,-3664875.427102,4939967.534608,1.813751,1.184280,1.163760,1.660378,1.803214
525100.000000,-1641889.656810,-3664875.565866,4939967.293117,1.614301,1.184240,1.163696,1.660305,1.803126
525101.000000,-1641889.317717,-3664875.130113,4939967.111388,2.001657,1.184199,1.163632,1.660231,1.803038
525102.000000,-1641889.533068,-3664875.279859,4939967.167989,1.877247,1.184159,1.163569,1.660158,1.802949
525103.000000,-1641889.666966,-3664875.558895,4939967.874963,1.477774,1.184119,1.163505,1.660084,1.802861
525104.000000,-1641890.076355,-3664876.483680,4939968.299564,0.704352,1.184078,1.163441,1.660011,1.802772
525105.000000,-1641890.243646,-3664876.015163,4939968.091921,0.858579,1.184037,1.163377,1.659937,1.802683
525106.000000,-1641889.899662,-3664876.153006,4939967.982765,1.082408,1.183997,1.163313,1.659863,1.802595
525107.000000,-1641889.653016,-3664875.887016,4939967.804571,1.303646,1.183956,1.163249,1.659789,1.802506
525108.000000,-1641889.867660,-3664875.990414,4939968.231213,1.129532,1.183916,1.163185,1.659715,1.802417
525109.000000,-1641890.286538,-3664875.924829,4939968.526859,0.888309,1.183875,1.163120,1.659641,1.802328
525110.000000,-1641889.843650,-3664876.270875,4939967.761267,1.239659,1.183834,1.163056,1.659567,1.802239
525111.000000,-1641889.739498,-3664875.718270,4939967.696416,1.431805,1.183793,1.162992,1.659493,1.802150
525112.000000,-1641890.398323,-3664876.313730,4939968.541665,0.795982,1.183753,1.162928,1.659419,1.802060
525113.000000,-1641890.068499,-3664876.313060,4939968.233704,0.953658,1.183712,1.162863,1.659345,1.801971
525114.000000,-1641889.694101,-3664875.923725,4939967.917870,1.239403,1.183671,1.162799,1.659270,1.801882
525115.000000,-1641889.762850,-3664876.234356,4939968.188162,1.047244,1.183630,1.162734,1.659196,1.801792
525116.000000,-1641889.591661,-3664875.811066,4939968.149480,1.320426,1.183589,1.162669,1.659121,1.801703
525117.000000,-1641890.081345,-3664875.840135,4939967.798586,1.345200,1.183548,1.162605,1.659047,1.801613
525118.000000,-1641890.116335,-3664875.745658,4939968.022261,1.170413,1.183507,1.162540,1.658972,1.801523
525119.000000,-1641889.658187,-3664875.193786,4939967.345213,1.934377,1.183466,1.162475,1.658897,1.801434
525120.000000,-1641889.178239,-3664874.860207,4939967.616897,1.895694,1.183425,1.162410,1.658823,1.801344
525121.000000,-1641889.774760,-3664875.616678,4939967.510630,1.461344,1.183384,1.162345,1.658748,1.801254
525122.000000,-1641889.585488,-3664874.975631,4939967.573078,1.941610,1.183343,1.162280,1.658673,1.801164
525123.000000,-1641889.751354,-3664875.377543,4939967.581750,1.613269,1.183302,1.162215,1.658598,1.801074
525124.000000,-1641889.673056,-3664874.990104,4939967.865039,1.781672,1.183260,1.162150,1.658523,1.800984
525125.000000,-1641889.906423,-3664875.719426,4939968.095724,1.254368,1.183219,1.162085,1.658448,1.800893
525126.000000,-1641890.066946,-3664875.600002,4939968.001393,1.243474,1.183178,1.162020,1.658373,1.800803
